region_id,region_display,region_name,region_type,year,adlt_incar_rt,afford_le030_rct,afford_le080_rct,afford_le120_rct,crime_all_rt,crime_prop_rt,crime_viol_rt,gross_rent_0_1beds,gross_rent_2_3beds,hh_alone_pct,hh_inc_med_adj,hh_inc_own_med_adj,hh_inc_rent_med_adj,hh_u18_pct,hp_first_fhava_pct,hp_first_hi_pct,hp_first_orig,hp_first_orig_lmi_app_pct,hp_first_orig_lmi_nbhd_pct,hp_first_orig_rt,hpi_1f,hpi_4f,hpi_al,hpi_cn,hpi_ot,income_diversity_ratio,lp_all,lp_fam14condo_initial,lp_fam14condo_rate,lp_fam14condo_repeat,med_r_1f,med_r_4f,med_r_cn,med_r_ot,nb_permit_res_units,pct_prof_ela,pct_prof_math,pfn_fam14condo,pfn_fam14condo_rate,pop_65p_pct,pop_bornstate_pct,pop_commute_carfree_pct,pop_commute_time_avg,pop_disabled_pct,pop_discon_youth_pct,pop_edu_collp_pct,pop_edu_nohs_pct,pop_foreign_pct,pop_num,pop_pov_65p_pct,pop_pov_pct,pop_pov_u18_pct,pop_race_asian_pct,pop_race_black_pct,pop_race_div_idx,pop_race_hisp_pct,pop_race_white_pct,pop16_laborforce_pct,pop16_unemp_pct,population_density,priv_evic_amt_sought_med_adj,priv_evic_filing_rt,priv_evic_filings,prox_park_pct,prox_subway_pct,rburden_mod_ami_81_120,rburden_mod_ami_le80,rburden_sev_ami_81_120,rburden_sev_ami_le80,refi_hi_pct,refi_orig,refi_orig_rt,rent_burden_med,rent_burden_mod_pct,rent_burden_sev_pct,rent_change,rent_gross_med_adj,rent_gross_recent_med_adj,rent_pct_nycha,reo,serious_viol_rate,shd_420c_props,shd_420c_units,shd_421a_props,shd_421a_units,shd_all_sub_props,shd_all_sub_units,shd_ex_2024_2029_props,shd_ex_2024_2029_units,shd_ex_2030_2039_props,shd_ex_2030_2039_units,shd_ex_2040_later_props,shd_ex_2040_later_units,shd_hud_finins_props,shd_hud_finins_units,shd_hud_pbrap_props,shd_hud_pbrap_units,shd_lihtc_props,shd_lihtc_units,shd_ml_props,shd_ml_units,shd_nyc_prog_props,shd_ph_props,shd_ph_units,total_viol_rate,unit_num,unit_occ_own_pct,unit_occ_rent_sevcrowd_pct,unit_vac_rent_pct,units_cert,volume_1f,volume_4f,volume_al,volume_cn,volume_ot,voucher_pct
308,BK 08,Crown Heights/Prospect Heights,Community District,2010,,,,,14.4,7.8,6.6,,,,,,,,,,,,,,198.7,201.6,229.1,283,199.6,,294,132,37.5,88,"$466,560","$290,760","$582,280","$102,380",10,,,,,,,,,,,,,,,,,,,,,,,,,,"$3,830",130.4,4135,,,,,,,,,,,,,,,,,6,111.1,,,,,,,,,,,,,,,,,,,,,,,,422.9,,,,,197,11,90,301,162,38,
308,BK 08,Crown Heights/Prospect Heights,Community District,2011,,,,,16.3,8.8,7.6,,,,,,,,,,,,,,231,180.3,219.9,271.8,215,,193,61,25.2,87,"$539,440","$264,300","$526,010","$116,060",35,,,696,118.4,,,,,,,,,,,,,,,,,,,,,,"$3,817",131.9,4156,,,,,,,,,,,,,,,,,2,110.9,,,,,,,,,,,,,,,,,,,,,,,,448,,,,,161,11,96,301,143,51,
308,BK 08,Crown Heights/Prospect Heights,Community District,2012,,,,,17.1,9.2,7.9,,,,,,,,,,,,,,270.2,166.7,225.9,283.1,235.7,,193,76,25,73,"$513,110","$208,750","$602,340","$127,480",192,,,691,115.7,,,,,,,,,,,,,,,,,,,,,,"$3,748",133.3,4206,,,,,,,,,,,,,,,,,6,109,,,,,,,,,,,,,,,,,,,,,,,,416.5,,,,,206,18,112,300,104,66,
308,BK 08,Crown Heights/Prospect Heights,Community District,2013,,,,,19,10.3,8.7,,,,,,,,,,,,,,241.6,230,275.4,330.6,311.1,,214,75,29.6,107,"$705,220","$312,800","$688,920","$178,260",390,23.0%,25.9%,645,104.8,,,,,,,,,,,,,,,,,,,,,,"$3,741",122.9,3870,,,,,,,,,,,,,,,,,2,100.5,,,,,,,,,,,,,,,,,,,,,,,,419.2,,,,,82,10,156,398,160,72,
308,BK 08,Crown Heights/Prospect Heights,Community District,2014,,,,,17.7,10.2,7.5,,,,,,,,,,,,,,312.7,281.2,326.8,385,410.9,,179,59,24.3,91,"$900,180","$455,760","$785,720","$209,170",796,30.1%,28.9%,379,61.5,,,,,,,,,,,,,,,,,,,,,,"$3,723",121.5,3887,,,,,,,,,,,,,,,,,3,85.6,,,,,,,,,,,,,,,,,,,,,,,,363.5,,,,,413,18,148,415,199,50,
308,BK 08,Crown Heights/Prospect Heights,Community District,2015,,,,,16.1,8.9,7.1,,,,,,,,,,,,,,417.5,317,374.7,442.5,432.9,,157,56,21.5,80,"$1,588,010","$525,220","$903,370","$248,190",1271,33.4%,30.1%,300,47.4,,,,,,,,,,,,,,,,,,,,,,"$3,727",107.4,3603,,,,,,,,,,,,,,,,,1,72.3,,,,,,,,,,,,,,,,,,,,,,,,340.8,,,,,191,19,111,327,139,58,
308,BK 08,Crown Heights/Prospect Heights,Community District,2016,,,,,15.1,8.3,6.9,,,,,,,,,,,,,,318.9,408.4,412.9,469.5,485.8,,145,54,18.9,72,"$1,203,680","$495,170","$1,080,500","$314,360",59,39.5%,35.6%,313,46.8,,,,,,,,,,,,,,,,,,,,,,"$3,774",101.6,3450,,,,,,,,,,,,,,,,,3,70.6,,,,,,,,,,,,,,,,,,,,,,,,327.8,,,,,653,16,111,335,164,44,
308,BK 08,Crown Heights/Prospect Heights,Community District,2017,,,,,12.3,6.7,5.5,,,,,,,,,,,,,,532.9,437.5,449.3,499.4,508.1,,144,52,19.2,77,"$1,151,190","$569,600","$1,076,280","$309,780",246,39.5%,29.8%,362,53.9,,,,,,,,,,,,,,,,,,,,,,"$3,581",88.2,2960,76.7%,98.2%,,,,,,,,,,,,,,,7,75,,,,,,,,,,,,,,,,,,,,,,,,368.5,,,,,729,17,125,539,360,37,
308,BK 08,Crown Heights/Prospect Heights,Community District,2018,,,,,12.1,6.8,5.2,,,,,,,,,,,,,,646.2,436.2,485.6,544.5,679.8,,122,49,15.6,56,"$1,015,510","$632,240","$1,281,500","$372,450",148,54.6%,39.8%,389,57.8,,,,,,,,,,,,,,,,,,,,,,"$3,672",84.6,2844,,,,,,,,,,,,,,,,,,94.6,,,,,,,,,,,,,,,,,,,,,,,,486,,,,,517,11,112,389,232,34,
308,BK 08,Crown Heights/Prospect Heights,Community District,2019,,,,,11.1,6.1,5,,,,,,,,,,,,,,676.2,415.9,462.2,533.2,660.6,,97,37,11.7,42,"$1,736,370","$553,470","$1,316,750","$265,760",297,51.6%,45.5%,324,48,,,,,,,,,,,,,,,,,,,,,,"$3,851",66.7,2242,,,,,,,,,,,,,,,,,,143,,,,,,,,,,,,,,,,,,,,,,,,541.5,,,,,288,10,74,240,140,16,
308,BK 08,Crown Heights/Prospect Heights,Community District,2020,,,,,10.3,5.7,4.6,,,,,,,,,,,,,,646.2,533.8,482.3,493.8,648,,54,19,7.1,29,"$2,503,870","$682,870","$1,332,730","$231,150",946,,,177,25.7,,,,,,,,,,,,,,,,,,,,,,"$5,062",30.7,1098,,,,,,,,,,,,,,,,,,109.7,,,,,,,,,,,,,,,,,,,,,,,,377.5,,,,,257,12,72,279,173,22,
308,BK 08,Crown Heights/Prospect Heights,Community District,2021,,,,,9.9,5.3,4.6,,,,,,,,,,,,,,680.3,574.9,516.2,551.9,493.2,,72,17,8,38,"$1,894,730","$730,720","$1,228,270","$243,110",490,,,164,23.6,,,,,,,,,,,,,,,,,,,,,,"$6,377",16.4,568,,,,,,,,,,,,,,,,,,166,,,,,,,,,,,,,,,,,,,,,,,,640.4,,,,,623,13,78,324,210,23,
308,BK 08,Crown Heights/Prospect Heights,Community District,2022,,,,,12.8,7,5.8,,,,,,,,,,,,,,845.4,557.7,557.1,609.4,615.1,,89,33,10.6,41,"$1,920,730","$690,720","$1,131,670","$410,970",1531,45.6%,36.6%,293,42.1,,,,,,,,,,,,,,,,,,,,,,"$7,484",50.5,1787,,,,,,,,,,,,,,,,,,164.8,,,,,,,,,,,,,,,,,,,,,,,,569.8,,,,,106,18,144,424,229,33,
308,BK 08,Crown Heights/Prospect Heights,Community District,2023,,,,,13.1,6.9,6.2,,,,,,,,,,,,,,683.8,547.8,554.5,601.1,601.8,,,,,,"$1,860,000","$650,000","$1,024,000","$233,330",76,57.6%,52.2%,226,32.3,,,,,,,,,,,,,,,,,,,,,,"$5,880",55.5,1961,,,,,,,,,,,,,,,,8.3%,,171.6,113,2010,134,3749,508,16091,40,1197,32,1007,35,1266,11,193,35,1548,79,2185,2,240,215,35,3457,574.2,,,,,1133,11,99,288,145,33,
309,BK 09,South Crown Heights/Lefferts Gardens,Community District,2000,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,,88,45,11.8,16,"$395,220","$205,550","$582,240","$70,060",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,56,79,171,19,17,
309,BK 09,South Crown Heights/Lefferts Gardens,Community District,2001,,,,,,,,,,,,,,,,,,,,,105.4,113,104.7,81.4,105.9,,80,51,12.9,16,"$479,300","$215,120","$307,200","$69,560",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,55,71,164,14,24,
309,BK 09,South Crown Heights/Lefferts Gardens,Community District,2002,,,,,,,,,,,,,,,,,,,,,104.1,113.2,114.6,101.2,93.6,,99,65,15.1,14,"$432,490","$222,330","$723,110","$82,500",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,68,140,294,61,25,
309,BK 09,South Crown Heights/Lefferts Gardens,Community District,2003,,,,,,,,,,,,,,,,,,,,,136.7,145,130.5,65.6,147.1,,96,59,13.5,13,"$610,460","$241,580","$409,420","$90,320",132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,71,109,221,18,23,
309,BK 09,South Crown Heights/Lefferts Gardens,Community District,2004,,,,,,,,,,,,,,,,,,,,,164.6,176.3,153.9,71.1,137,,103,60,15.4,23,"$707,520","$306,900","$495,260","$90,580",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,70.5,,,,,,,,,,,,,,,,,,,,,,,,377.1,,,,,54,81,113,225,9,22,
309,BK 09,South Crown Heights/Lefferts Gardens,Community District,2005,,,,,,,,,,,,,,,,,,,,,210.2,226.4,198.5,90.2,199.1,,94,60,13.7,15,"$719,080","$340,620","$607,110","$109,030",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,124.2,,,,,,,,,,,,,,,,,,,,,,,,585.7,,,,,107,75,135,285,44,31,
309,BK 09,South Crown Heights/Lefferts Gardens,Community District,2006,,,,,17.4,10,7.3,,,,,,,,,,,,,,239.5,230,210.9,115.9,218.8,,106,77,16.6,14,"$930,100","$365,010","$554,780","$124,210",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,125.2,,,,,,,,,,,,,,,,,,,,,,,,623.4,,,,,263,68,148,327,60,51,
309,BK 09,South Crown Heights/Lefferts Gardens,Community District,2007,,,,,16.7,9.7,7,,,,,,,,,,,,,,256.2,289.3,244.3,108,248.7,,196,150,31.3,23,"$1,028,680","$390,190","$665,410","$141,000",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,105,,,,,,,,,,,,,,,,,,,,,,,,477.3,,,,,72,71,104,237,31,31,
309,BK 09,South Crown Heights/Lefferts Gardens,Community District,2008,,,,,15.7,8.5,7.2,,,,,,,,,,,,,,219.4,246.5,209.4,111.6,216.9,,154,79,20.6,37,"$751,110","$351,380","$614,550","$126,910",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,109.2,,,,,,,,,,,,,,,,,,,,,,,,515.1,,,,,103,35,60,138,13,30,
309,BK 09,South Crown Heights/Lefferts Gardens,Community District,2009,,,,,13.7,7.8,5.8,,,,,,,,,,,,,,212.3,177.1,198,109.6,318.3,,215,138,31.5,40,"$1,109,470","$270,130","$571,050","$88,560",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,136.3,,,,,,,,,,,,,,,,,,,,,,,,620.9,,,,,183,30,44,110,26,10,
309,BK 09,South Crown Heights/Lefferts Gardens,Community District,2010,,,,,14.6,8.8,5.8,,,,,,,,,,,,,,199.4,191.8,192.6,91.5,254,,215,123,33.3,65,"$822,160","$238,400","$559,670","$140,370",104,,,,,,,,,,,,,,,,,,,,,,,,,,"$3,504",177.4,5340,,,,,,,,,,,,,,,,,1,119.3,,,,,,,,,,,,,,,,,,,,,,,,550.2,,,,,39,37,41,123,26,19,
309,BK 09,South Crown Heights/Lefferts Gardens,Community District,2011,,,,,14.8,7.8,7,,,,,,,,,,,,,,195.9,176.3,187.4,71.3,268.9,,162,59,22.5,70,"$857,260","$289,540","$500,860","$124,140",95,,,812,141.5,,,,,,,,,,,,,,,,,,,,,,"$3,488",179.3,5421,,,,,,,,,,,,,,,,,0,106.4,,,,,,,,,,,,,,,,,,,,,,,,459.1,,,,,32,37,50,142,35,20,
309,BK 09,South Crown Heights/Lefferts Gardens,Community District,2012,,,,,16.7,9.8,7,,,,,,,,,,,,,,243.1,173.3,205.4,92.8,274.3,,128,56,19.1,54,"$940,160","$254,960","$586,280","$134,650",150,,,789,137,,,,,,,,,,,,,,,,,,,,,,"$3,462",181.7,5444,,,,,,,,,,,,,,,,,0,94.4,,,,,,,,,,,,,,,,,,,,,,,,420.5,,,,,224,26,59,151,42,24,
309,BK 09,South Crown Heights/Lefferts Gardens,Community District,2013,,,,,16.8,9.6,7.3,,,,,,,,,,,,,,244.9,200.8,213.4,94.4,328.3,,158,58,24.7,85,"$977,910","$270,180","$658,210","$160,370",170,15.2%,24.8%,735,126.8,,,,,,,,,,,,,,,,,,,,,,"$3,537",172.3,5109,,,,,,,,,,,,,,,,,1,95.4,,,,,,,,,,,,,,,,,,,,,,,,451.4,,,,,215,31,83,184,37,33,
309,BK 09,South Crown Heights/Lefferts Gardens,Community District,2014,,,,,15.1,8.5,6.6,,,,,,,,,,,,,,306.9,221.5,234.5,77.2,428.4,,143,59,22.4,71,"$1,144,560","$335,320","$426,740","$214,990",557,23.0%,27.3%,462,79.7,,,,,,,,,,,,,,,,,,,,,,"$3,634",159.1,4769,,,,,,,,,,,,,,,,,1,80,,,,,,,,,,,,,,,,,,,,,,,,373.2,,,,,45,53,75,215,56,31,
309,BK 09,South Crown Heights/Lefferts Gardens,Community District,2015,,,,,15.1,8.3,6.8,,,,,,,,,,,,,,398.1,344.3,336.5,103.3,647.6,,116,44,17.4,57,"$1,550,930","$469,600","$574,650","$288,350",1304,22.1%,26.1%,374,64.5,,,,,,,,,,,,,,,,,,,,,,"$3,737",153.7,4686,,,,,,,,,,,,,,,,,2,70.7,,,,,,,,,,,,,,,,,,,,,,,,405.7,,,,,89,46,70,180,31,33,
309,BK 09,South Crown Heights/Lefferts Gardens,Community District,2016,,,,,13.7,7.6,6.1,,,,,,,,,,,,,,358.4,307.3,321,115.5,569.4,,133,39,20.8,82,"$1,696,400","$560,370","$928,450","$321,960",130,35.0%,28.6%,368,63.2,,,,,,,,,,,,,,,,,,,,,,"$3,607",135.6,4226,,,,,,,,,,,,,,,,,0,90.7,,,,,,,,,,,,,,,,,,,,,,,,441.2,,,,,830,34,76,169,40,19,
309,BK 09,South Crown Heights/Lefferts Gardens,Community District,2017,,,,,12.8,7.3,5.5,,,,,,,,,,,,,,425.4,381.4,347.6,123.1,473.8,,114,48,18.6,61,"$1,492,950","$591,580","$708,940","$339,760",182,36.8%,25.1%,461,78.7,,,,,,,,,,,,,,,,,,,,,,"$3,702",137.1,4322,70.5%,90.5%,,,,,,,,,,,,,,,0,84.7,,,,,,,,,,,,,,,,,,,,,,,,439.3,,,,,448,44,76,175,38,17,
309,BK 09,South Crown Heights/Lefferts Gardens,Community District,2018,,,,,12.4,7,5.5,,,,,,,,,,,,,,398.7,398.8,370.2,152.7,760.4,,104,30,14,52,"$1,729,770","$597,180","$803,240","$294,180",174,41.2%,37.2%,450,76.8,,,,,,,,,,,,,,,,,,,,,,"$3,624",126.1,4028,,,,,,,,,,,,,,,,,,92.1,,,,,,,,,,,,,,,,,,,,,,,,546.7,,,,,388,46,66,163,38,13,
309,BK 09,South Crown Heights/Lefferts Gardens,Community District,2019,,,,,11.4,6.6,4.9,,,,,,,,,,,,,,437.5,489,398.3,146.4,594.8,,97,37,14.9,50,"$1,533,800","$564,320","$717,700","$309,890",517,42.7%,42.6%,389,66.4,,,,,,,,,,,,,,,,,,,,,,"$3,803",95,3034,,,,,,,,,,,,,,,,,,170.5,,,,,,,,,,,,,,,,,,,,,,,,663.4,,,,,235,20,51,105,24,10,
309,BK 09,South Crown Heights/Lefferts Gardens,Community District,2020,,,,,10,5.4,4.6,,,,,,,,,,,,,,451.1,530,418.1,174.5,534,,48,14,6.6,25,"$1,870,790","$751,160","$739,780","$206,280",680,,,217,35.5,,,,,,,,,,,,,,,,,,,,,,"$4,495",51.3,1662,,,,,,,,,,,,,,,,,,145.4,,,,,,,,,,,,,,,,,,,,,,,,494.5,,,,,334,24,41,124,48,11,
309,BK 09,South Crown Heights/Lefferts Gardens,Community District,2021,,,,,9.5,5.2,4.3,,,,,,,,,,,,,,515,427,413.3,179.3,483,,73,18,9.5,40,"$1,795,590","$533,350","$770,010","$255,330",147,,,162,26.1,,,,,,,,,,,,,,,,,,,,,,"$5,870",23.4,758,,,,,,,,,,,,,,,,,,193,,,,,,,,,,,,,,,,,,,,,,,,678.1,,,,,638,36,56,211,109,10,
309,BK 09,South Crown Heights/Lefferts Gardens,Community District,2022,,,,,12.1,6.9,5.1,,,,,,,,,,,,,,546.6,539.4,439.8,152.6,377.4,,72,21,9.3,37,"$1,450,930","$571,030","$773,480","$180,610",925,32.8%,20.2%,354,56.9,,,,,,,,,,,,,,,,,,,,,,"$5,718",84,2706,,,,,,,,,,,,,,,,,,203.5,,,,,,,,,,,,,,,,,,,,,,,,637.7,,,,,61,45,71,244,112,16,
309,BK 09,South Crown Heights/Lefferts Gardens,Community District,2023,,,,,10.5,5.7,4.8,,,,,,,,,,,,,,390.7,481.3,394.2,166.2,487.2,,,,,,"$1,605,000","$650,000","$813,650","$164,390",926,57.3%,50.7%,298,47.6,,,,,,,,,,,,,,,,,,,,,,"$4,840",89,2880,,,,,,,,,,,,,,,,0.8%,,210.2,6,281,98,2206,161,7798,15,454,4,272,25,1810,9,129,30,769,23,1577,4,1016,85,1,230,646.7,,,,,348,54,70,250,112,14,
310,BK 10,Bay Ridge/Dyker Heights,Community District,2000,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,,35,20,2.1,9,"$579,600","$299,060","$384,650","$102,280",99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,199,229,502,58,16,
310,BK 10,Bay Ridge/Dyker Heights,Community District,2001,,,,,,,,,,,,,,,,,,,,,116.6,119.3,117.1,111.7,123,,30,18,1.9,9,"$636,770","$322,690","$403,120","$121,900",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,166,219,478,72,21,
310,BK 10,Bay Ridge/Dyker Heights,Community District,2002,,,,,,,,,,,,,,,,,,,,,127.8,119.8,122.6,124.6,94.7,,42,27,2.7,11,"$672,860","$360,760","$444,660","$117,460",160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,213,270,570,57,30,
310,BK 10,Bay Ridge/Dyker Heights,Community District,2003,,,,,,,,,,,,,,,,,,,,,150.6,154.2,148.2,132.8,92.9,,34,19,2.4,14,"$781,390","$420,810","$529,070","$115,170",71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,200,254,579,97,28,
310,BK 10,Bay Ridge/Dyker Heights,Community District,2004,,,,,,,,,,,,,,,,,,,,,170.4,180.9,174.3,160.2,167.1,,32,24,2.2,8,"$872,600","$467,750","$591,170","$179,690",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11.5,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,114,185,260,552,86,21,
310,BK 10,Bay Ridge/Dyker Heights,Community District,2005,,,,,,,,,,,,,,,,,,,,,205.2,198.7,196.5,171.1,181.5,,41,25,2.5,11,"$952,600","$512,060","$620,680","$195,970",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12.3,,,,,,,,,,,,,,,,,,,,,,,,84.8,,,,,132,202,248,551,73,28,
310,BK 10,Bay Ridge/Dyker Heights,Community District,2006,,,,,11.6,9.3,2.2,,,,,,,,,,,,,,200.9,204.7,200.2,199.4,125.1,,37,24,2.4,10,"$943,890","$490,950","$688,330","$184,540",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19.3,,,,,,,,,,,,,,,,,,,,,,,,106,,,,,99,172,250,534,86,26,
310,BK 10,Bay Ridge/Dyker Heights,Community District,2007,,,,,9.8,7.6,2.1,,,,,,,,,,,,,,204.8,202,199.8,179.4,167.7,,55,38,3.4,11,"$933,620","$475,320","$558,230","$188,000",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.1,,,,,,,,,,,,,,,,,,,,,,,,102.6,,,,,93,211,239,533,60,23,
310,BK 10,Bay Ridge/Dyker Heights,Community District,2008,,,,,9.5,7.5,2.1,,,,,,,,,,,,,,208,185.6,195.3,183.4,168.6,,75,57,4.7,12,"$856,270","$474,570","$571,700","$184,930",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19.7,,,,,,,,,,,,,,,,,,,,,,,,105.1,,,,,64,146,204,424,48,26,
310,BK 10,Bay Ridge/Dyker Heights,Community District,2009,,,,,7.9,6.3,1.6,,,,,,,,,,,,,,201.4,221.7,201.1,165.5,169.5,,123,78,7.5,31,"$842,980","$469,080","$534,620","$175,050",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.7,,,,,,,,,,,,,,,,,,,,,,,,161.7,,,,,36,125,137,328,44,22,
310,BK 10,Bay Ridge/Dyker Heights,Community District,2010,,,,,7.5,5.8,1.7,,,,,,,,,,,,,,209.9,202.6,206.9,193.6,186.9,,80,54,5.2,23,"$868,950","$467,900","$481,260","$174,900",9,,,,,,,,,,,,,,,,,,,,,,,,,,"$4,728",36.4,1065,,,,,,,,,,,,,,,,,0,22.9,,,,,,,,,,,,,,,,,,,,,,,,102.4,,,,,23,135,145,367,59,28,
310,BK 10,Bay Ridge/Dyker Heights,Community District,2011,,,,,7.6,5.6,2,,,,,,,,,,,,,,204.8,220.2,208.9,181.4,206.1,,77,33,4.6,35,"$859,210","$464,700","$479,750","$191,730",14,,,633,42.9,,,,,,,,,,,,,,,,,,,,,,"$4,741",37.5,1092,,,,,,,,,,,,,,,,,0,20.4,,,,,,,,,,,,,,,,,,,,,,,,102.8,,,,,22,95,126,288,50,17,
310,BK 10,Bay Ridge/Dyker Heights,Community District,2012,,,,,7.5,5.7,1.8,,,,,,,,,,,,,,208.7,239.6,216.6,184.7,218.8,,65,27,3.7,27,"$860,490","$462,110","$522,670","$184,850",54,,,615,41.7,,,,,,,,,,,,,,,,,,,,,,"$4,820",37,1075,,,,,,,,,,,,,,,,,1,18.3,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,36,129,153,354,47,25,
310,BK 10,Bay Ridge/Dyker Heights,Community District,2013,,,,,7.7,6.1,1.6,,,,,,,,,,,,,,231.9,238.8,229.9,187,244.3,,70,34,4.3,30,"$896,410","$485,820","$576,710","$181,790",19,39.9%,57.4%,554,37.5,,,,,,,,,,,,,,,,,,,,,,"$5,000",36.6,1040,,,,,,,,,,,,,,,,,0,17.3,,,,,,,,,,,,,,,,,,,,,,,,80.3,,,,,10,149,192,401,42,18,
310,BK 10,Bay Ridge/Dyker Heights,Community District,2014,,,,,7.6,5.8,1.8,,,,,,,,,,,,,,243.2,278.8,258.7,211,356.3,,79,42,5,32,"$952,770","$538,250","$591,460","$245,000",6,45.6%,61.9%,342,23.1,,,,,,,,,,,,,,,,,,,,,,"$5,196",36.4,1033,,,,,,,,,,,,,,,,,1,17.5,,,,,,,,,,,,,,,,,,,,,,,,92.8,,,,,16,134,167,398,68,29,
310,BK 10,Bay Ridge/Dyker Heights,Community District,2015,,,,,7.7,5.8,1.9,,,,,,,,,,,,,,295.2,313.5,290.4,210.4,331.4,,79,26,4.9,46,"$1,059,080","$577,740","$648,800","$238,360",48,45.9%,63.8%,280,18.9,,,,,,,,,,,,,,,,,,,,,,"$5,190",36.7,1043,,,,,,,,,,,,,,,,,2,19.5,,,,,,,,,,,,,,,,,,,,,,,,107.1,,,,,55,143,153,366,45,25,
310,BK 10,Bay Ridge/Dyker Heights,Community District,2016,,,,,7.1,5.2,1.8,,,,,,,,,,,,,,270.3,315.3,286.8,233,302.3,,60,26,3.6,28,"$1,118,710","$622,010","$638,820","$263,370",19,53.3%,60.8%,337,22.7,,,,,,,,,,,,,,,,,,,,,,"$5,582",32.6,931,,,,,,,,,,,,,,,,,5,20.7,,,,,,,,,,,,,,,,,,,,,,,,98.2,,,,,26,141,174,387,50,22,
310,BK 10,Bay Ridge/Dyker Heights,Community District,2017,,,,,6.8,5.2,1.6,,,,,,,,,,,,,,315.1,345,326.4,253.4,442.3,,55,25,3.3,24,"$1,169,180","$691,510","$749,470","$284,040",3,61.0%,63.7%,340,23,,,,,,,,,,,,,,,,,,,,,,"$5,421",33.5,952,59.8%,74.4%,,,,,,,,,,,,,,,3,23.1,,,,,,,,,,,,,,,,,,,,,,,,133.7,,,,,27,155,163,378,37,23,
310,BK 10,Bay Ridge/Dyker Heights,Community District,2018,,,,,6.1,4.5,1.6,,,,,,,,,,,,,,310,351.2,330.6,278.5,511.2,,61,25,3.9,33,"$1,170,830","$677,590","$776,630","$294,180",48,66.2%,70.3%,336,22.7,,,,,,,,,,,,,,,,,,,,,,"$5,527",30.6,868,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,139.6,,,,,12,145,176,375,41,13,
310,BK 10,Bay Ridge/Dyker Heights,Community District,2019,,,,,6.2,4.6,1.6,,,,,,,,,,,,,,321.8,382.2,337.7,274.7,423.3,,59,27,3.6,27,"$1,134,430","$714,810","$752,430","$289,400",188,66.7%,74.0%,278,18.8,,,,,,,,,,,,,,,,,,,,,,"$5,114",24.7,702,,,,,,,,,,,,,,,,,,42.2,,,,,,,,,,,,,,,,,,,,,,,,168.5,,,,,30,123,122,309,49,15,
310,BK 10,Bay Ridge/Dyker Heights,Community District,2020,,,,,6,4.5,1.5,,,,,,,,,,,,,,333.2,347.8,327.3,264.9,315.3,,15,9,0.9,5,"$1,121,050","$654,420","$614,590","$260,820",43,,,174,11.7,,,,,,,,,,,,,,,,,,,,,,"$6,842",14.6,421,,,,,,,,,,,,,,,,,,45.2,,,,,,,,,,,,,,,,,,,,,,,,161.7,,,,,42,133,139,322,39,11,
